ln1,lt1,ln2,lt2,POIID,Distance
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-73.62150,45.43630,-73.566024,45.521629,POI3,10.430787
-113.41780,53.41541,-113.485734,53.546167,POI2,15.223351
-113.36140,53.65850,-113.485734,53.546167,POI2,14.948683
-73.54480,45.60890,-73.566024,45.521629,POI3,9.846832
-113.36140,53.65850,-113.485734,53.546167,POI2,14.948683
-73.25400,45.30570,-73.566024,45.521629,POI3,34.211384
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.49160,53.55140,-113.485734,53.546167,POI2,0.699343
-113.49500,53.54420,-113.485734,53.546167,POI2,0.65031314
-113.46749,53.57279,-113.485734,53.546167,POI2,3.1971922
-73.60470,45.53300,-73.566024,45.521629,POI3,3.2684355
-74.11720,45.55350,-73.566024,45.521629,POI3,43.088108
-113.33213,53.52284,-113.485734,53.546167,POI2,10.48073
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.48703,53.60754,-113.485734,53.546167,POI2,6.827045
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-73.80710,45.57770,-73.566024,45.521629,POI3,19.786793
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.52367,53.40441,-113.485734,53.546167,POI2,15.966354
-73.63385,45.54395,-73.566024,45.521629,POI3,5.8389134
-113.39647,53.47344,-113.485734,53.546167,POI2,10.015085
-73.91241,45.57148,-73.566024,45.521629,POI3,27.546438
-113.53044,53.47508,-113.485734,53.546167,POI2,8.44186
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.48717,53.60750,-113.485734,53.546167,POI2,6.8227186
-113.43865,53.44693,-113.485734,53.546167,POI2,11.469344
-113.48020,53.49140,-113.485734,53.546167,POI2,6.102708
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-114.10016,53.32836,-113.485734,53.546167,POI2,47.374657
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.61400,53.64150,-113.485734,53.546167,POI2,13.569869
-73.72890,45.57314,-73.566024,45.521629,POI3,13.921177
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-73.77620,45.52090,-73.566024,45.521629,POI3,16.379751
-113.38600,53.46530,-113.485734,53.546167,POI2,11.155115
-73.53860,45.55510,-73.566024,45.521629,POI3,4.292491
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-73.91350,45.56560,-73.566024,45.521629,POI3,27.507215
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.54193,53.61568,-113.485734,53.546167,POI2,8.576343
-113.57136,53.44333,-113.485734,53.546167,POI2,12.7648945
-113.59427,53.54814,-113.485734,53.546167,POI2,7.1763296
-113.55882,53.25403,-113.485734,53.546167,POI2,32.853844
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.53200,53.55160,-113.485734,53.546167,POI2,3.1166706
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-113.43202,53.44733,-113.485734,53.546167,POI2,11.553846
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.58934,53.44183,-113.485734,53.546167,POI2,13.479106
-73.85930,45.61460,-73.566024,45.521629,POI3,25.068981
-113.52900,53.54090,-113.485734,53.546167,POI2,2.9190207
-73.69410,45.53780,-73.566024,45.521629,POI3,10.14059
-113.63530,53.63340,-113.485734,53.546167,POI2,13.843935
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.48294,53.60138,-113.485734,53.546167,POI2,6.1441045
-113.52367,53.40441,-113.485734,53.546167,POI2,15.966354
-73.66700,45.53350,-73.566024,45.521629,POI3,7.978458
-113.42489,53.45140,-113.485734,53.546167,POI2,11.2834835
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.85930,45.61460,-73.566024,45.521629,POI3,25.068981
-73.85000,45.46000,-73.566024,45.521629,POI3,23.179743
-113.42600,53.41430,-113.485734,53.546167,POI2,15.191137
-113.61400,53.64150,-113.485734,53.546167,POI2,13.569869
-113.46117,53.45970,-113.485734,53.546167,POI2,9.754039
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.47631,53.60950,-113.485734,53.546167,POI2,7.0719576
-113.56100,53.53190,-113.485734,53.546167,POI2,5.222124
-113.83134,53.40200,-113.485734,53.546167,POI2,27.939812
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-73.74764,45.37075,-73.566024,45.521629,POI3,21.966064
-113.33690,53.73530,-113.485734,53.546167,POI2,23.213959
-113.57743,53.44139,-113.485734,53.546167,POI2,13.139257
-73.54920,45.36680,-73.566024,45.521629,POI3,17.271578
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.40520,53.35883,-113.485734,53.546167,POI2,21.509394
-73.63290,45.49010,-73.566024,45.521629,POI3,6.2830505
-113.25200,53.52580,-113.485734,53.546167,POI2,15.616375
-113.68446,53.50748,-113.485734,53.546167,POI2,13.8264675
-113.43865,53.44693,-113.485734,53.546167,POI2,11.469344
-113.29858,53.51803,-113.485734,53.546167,POI2,12.762785
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.26287,53.54312,-113.485734,53.546167,POI2,14.733499
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.57456,53.29488,-113.485734,53.546167,POI2,28.564032
-113.43710,53.46430,-113.485734,53.546167,POI2,9.657711
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-113.51300,53.47970,-113.485734,53.546167,POI2,7.6098924
-113.61601,53.50137,-113.485734,53.546167,POI2,9.951752
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.68610,45.62360,-73.566024,45.521629,POI3,14.698808
-73.64170,45.55220,-73.566024,45.521629,POI3,6.8062763
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-113.41610,53.58422,-113.485734,53.546167,POI2,6.2510405
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-113.43939,53.43276,-113.485734,53.546167,POI2,12.981733
-113.53100,53.42580,-113.485734,53.546167,POI2,13.719496
-113.46117,53.45970,-113.485734,53.546167,POI2,9.754039
-113.44361,53.57163,-113.485734,53.546167,POI2,3.9708261
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-113.22200,53.70170,-113.485734,53.546167,POI2,24.535286
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.55144,53.27059,-113.485734,53.546167,POI2,30.960436
-113.50980,53.55050,-113.485734,53.546167,POI2,1.6618614
-113.40506,53.35880,-113.485734,53.546167,POI2,21.514929
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-73.84140,45.63780,-73.566024,45.521629,POI3,25.0315
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.13330,53.55000,-113.485734,53.546167,POI2,23.295176
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.63530,53.63340,-113.485734,53.546167,POI2,13.843935
-113.59428,53.54813,-113.485734,53.546167,POI2,7.176957
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-113.41490,53.43665,-113.485734,53.546167,POI2,13.052306
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-73.82049,45.57970,-73.566024,45.521629,POI3,20.846731
-73.82049,45.57970,-73.566024,45.521629,POI3,20.846731
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-73.81130,45.45730,-73.566024,45.521629,POI3,20.420425
-73.50210,45.60360,-73.566024,45.521629,POI3,10.388092
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-113.42470,53.54919,-113.485734,53.546167,POI2,4.047582
-73.89174,45.54889,-73.566024,45.521629,POI3,25.558064
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.37230,53.50780,-113.485734,53.546167,POI2,8.629352
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.48161,53.48265,-113.485734,53.546167,POI2,7.0702486
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.61601,53.50137,-113.485734,53.546167,POI2,9.951752
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.57850,53.41790,-113.485734,53.546167,POI2,15.532303
-113.63530,53.63340,-113.485734,53.546167,POI2,13.843935
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-73.20390,45.58460,-73.566024,45.521629,POI3,29.061924
-113.44506,53.44244,-113.485734,53.546167,POI2,11.847302
-73.58370,45.49340,-73.566024,45.521629,POI3,3.4289281
-113.41610,53.58422,-113.485734,53.546167,POI2,6.2510405
-73.68174,45.53348,-73.566024,45.521629,POI3,9.112879
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-73.75790,45.63230,-73.566024,45.521629,POI3,19.357035
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.59423,53.54812,-113.485734,53.546167,POI2,7.173621
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-113.44653,53.58879,-113.485734,53.546167,POI2,5.402136
-113.44100,53.62400,-113.485734,53.546167,POI2,9.147369
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.43407,53.42783,-113.485734,53.546167,POI2,13.599462
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.45951,53.60841,-113.485734,53.546167,POI2,7.1366067
-113.54723,53.57741,-113.485734,53.546167,POI2,5.3462863
-73.70970,45.53120,-73.566024,45.521629,POI3,11.246513
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.51200,53.54510,-113.485734,53.546167,POI2,1.7399933
-73.73530,45.34920,-73.566024,45.521629,POI3,23.28961
-73.60470,45.53300,-73.566024,45.521629,POI3,3.2684355
-113.13330,53.55000,-113.485734,53.546167,POI2,23.295176
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.41520,53.46650,-113.485734,53.546167,POI2,10.014729
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-73.57704,45.50140,-73.566024,45.521629,POI3,2.4083383
-113.44510,53.44221,-113.485734,53.546167,POI2,11.871619
-113.53240,53.52100,-113.485734,53.546167,POI2,4.1657968
-113.46100,53.45010,-113.485734,53.546167,POI2,10.810109
-113.54900,53.26170,-113.485734,53.546167,POI2,31.918127
-113.63503,53.49696,-113.485734,53.546167,POI2,11.28836
-73.71862,45.51351,-73.566024,45.521629,POI3,11.927216
-63.50190,45.32040,-63.232729,45.22483,POI4,23.599434
-113.40506,53.35880,-113.485734,53.546167,POI2,21.514929
-113.43181,53.44119,-113.485734,53.546167,POI2,12.209619
-113.88188,53.54626,-113.485734,53.546167,POI2,26.181217
-113.45965,53.60839,-113.485734,53.546167,POI2,7.13221
-113.44510,53.44221,-113.485734,53.546167,POI2,11.871619
-113.58752,53.51875,-113.485734,53.546167,POI2,7.387982
-113.40770,53.59310,-113.485734,53.546167,POI2,7.336207
-113.56100,53.53190,-113.485734,53.546167,POI2,5.222124
-113.36140,53.65850,-113.485734,53.546167,POI2,14.948683
-63.50190,45.32040,-63.232729,45.22483,POI4,23.599434
-73.64170,45.55220,-73.566024,45.521629,POI3,6.8062763
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-113.37000,53.51050,-113.485734,53.546167,POI2,8.619352
-113.51200,53.54510,-113.485734,53.546167,POI2,1.7399933
-113.59105,53.45585,-113.485734,53.546167,POI2,12.225815
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.68610,45.62360,-73.566024,45.521629,POI3,14.698808
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-73.68610,45.62360,-73.566024,45.521629,POI3,14.698808
-113.59428,53.54813,-113.485734,53.546167,POI2,7.176957
-113.40770,53.59310,-113.485734,53.546167,POI2,7.336207
-113.52450,53.63130,-113.485734,53.546167,POI2,9.809132
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.42367,53.42923,-113.485734,53.546167,POI2,13.640025
-73.86380,45.55280,-73.566024,45.521629,POI3,23.457502
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.46596,53.57489,-113.485734,53.546167,POI2,3.4516413
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-73.57310,45.56950,-73.566024,45.521629,POI3,5.353138
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-73.60670,45.54350,-73.566024,45.521629,POI3,3.9953518
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.38600,53.46530,-113.485734,53.546167,POI2,11.155115
-113.52139,53.40541,-113.485734,53.546167,POI2,15.833311
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-113.45958,53.60848,-113.485734,53.546167,POI2,7.1430407
-73.62150,45.43630,-73.566024,45.521629,POI3,10.430787
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.40506,53.35880,-113.485734,53.546167,POI2,21.514929
-113.54631,53.59443,-113.485734,53.546167,POI2,6.695368
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.39114,53.47821,-113.485734,53.546167,POI2,9.812381
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-113.25830,53.56180,-113.485734,53.546167,POI2,15.128587
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.63910,53.51880,-113.485734,53.546167,POI2,10.586314
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-113.47929,53.58740,-113.485734,53.546167,POI2,4.606052
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-73.79379,45.57814,-73.566024,45.521629,POI3,18.821945
-113.45695,53.41482,-113.485734,53.546167,POI2,14.733417
-73.60650,45.42590,-73.566024,45.521629,POI3,11.106091
-73.56878,45.57177,-73.566024,45.521629,POI3,5.5813055
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-113.61584,53.50126,-113.485734,53.546167,POI2,9.948171
-113.49900,53.46010,-113.485734,53.546167,POI2,9.613363
-113.50800,53.46880,-113.485734,53.546167,POI2,8.730659
-113.44653,53.58879,-113.485734,53.546167,POI2,5.402136
-113.39114,53.47821,-113.485734,53.546167,POI2,9.812381
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-113.40506,53.35880,-113.485734,53.546167,POI2,21.514929
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.39740,53.46820,-113.485734,53.546167,POI2,10.457195
-113.39449,53.58564,-113.485734,53.546167,POI2,7.457071
-73.60310,45.52180,-73.566024,45.521629,POI3,2.8894675
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.48143,53.59604,-113.485734,53.546167,POI2,5.554645
-73.54680,45.61410,-73.566024,45.521629,POI3,10.393893
-73.54480,45.60890,-73.566024,45.521629,POI3,9.846832
-73.59280,45.45670,-73.566024,45.521629,POI3,7.5177965
-73.62910,45.50660,-73.566024,45.521629,POI3,5.1927342
-73.54600,45.46100,-73.566024,45.521629,POI3,6.9221406
-113.54193,53.61568,-113.485734,53.546167,POI2,8.576343
-73.53890,45.48710,-73.566024,45.521629,POI3,4.3842497
-113.52450,53.63130,-113.485734,53.546167,POI2,9.809132
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-73.57310,45.56950,-73.566024,45.521629,POI3,5.353138
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-113.41870,53.35010,-113.485734,53.546167,POI2,22.255985
-113.46000,53.47140,-113.485734,53.546167,POI2,8.48875
-73.53745,45.52100,-73.566024,45.521629,POI3,2.227942
-113.39644,53.47350,-113.485734,53.546167,POI2,10.010864
-73.61210,45.55150,-73.566024,45.521629,POI3,4.8914514
-113.40854,53.60156,-113.485734,53.546167,POI2,7.997253
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-73.55361,45.60360,-73.566024,45.521629,POI3,9.16873
-113.63567,53.50338,-113.485734,53.546167,POI2,10.997394
-73.68476,45.50376,-73.566024,45.521629,POI3,9.46583
-113.39653,53.47359,-113.485734,53.546167,POI2,9.999266
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-113.69540,53.54955,-113.485734,53.546167,POI2,13.86137
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.57850,53.41790,-113.485734,53.546167,POI2,15.532303
-113.42385,53.59430,-113.485734,53.546167,POI2,6.7358594
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.55560,45.53080,-73.566024,45.521629,POI3,1.3039972
-113.31670,53.51670,-113.485734,53.546167,POI2,11.646068
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-73.95220,45.40440,-73.566024,45.521629,POI3,32.82755
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-73.50360,45.76430,-73.566024,45.521629,POI3,27.425283
-113.37000,53.51050,-113.485734,53.546167,POI2,8.619352
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.50800,53.46880,-113.485734,53.546167,POI2,8.730659
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-73.48480,45.46930,-73.566024,45.521629,POI3,8.601415
-74.04100,45.38380,-73.566024,45.521629,POI3,40.106785
-114.00210,53.53340,-113.485734,53.546167,POI2,34.161213
-73.56867,45.47748,-73.566024,45.521629,POI3,4.915017
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-113.57500,53.41580,-113.485734,53.546167,POI2,15.658306
-113.42385,53.59430,-113.485734,53.546167,POI2,6.7358594
-113.70898,53.50607,-113.485734,53.546167,POI2,15.420359
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.49900,53.48290,-113.485734,53.546167,POI2,7.091665
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-73.70970,45.53120,-73.566024,45.521629,POI3,11.246513
-73.69790,45.54288,-73.566024,45.521629,POI3,10.543798
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.55260,53.58500,-113.485734,53.546167,POI2,6.1780477
-113.45850,53.37530,-113.485734,53.546167,POI2,19.090889
-113.44510,53.44221,-113.485734,53.546167,POI2,11.871619
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-73.70970,45.53120,-73.566024,45.521629,POI3,11.246513
-113.39645,53.47353,-113.485734,53.546167,POI2,10.007778
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.40904,53.43830,-113.485734,53.546167,POI2,13.027275
-113.48692,53.60753,-113.485734,53.546167,POI2,6.8258457
-113.27186,53.55451,-113.485734,53.546167,POI2,14.16396
-113.58103,53.51912,-113.485734,53.546167,POI2,6.981561
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.53330,45.60000,-73.566024,45.521629,POI3,9.082079
-113.53421,53.44182,-113.485734,53.546167,POI2,12.041608
-113.41000,53.43780,-113.485734,53.546167,POI2,13.054005
-113.36140,53.65850,-113.485734,53.546167,POI2,14.948683
-73.00710,45.41600,-73.566024,45.521629,POI3,45.1542
-113.50584,53.51507,-113.485734,53.546167,POI2,3.705551
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-113.55200,53.51780,-113.485734,53.546167,POI2,5.3989515
-73.62080,45.54050,-73.566024,45.521629,POI3,4.756309
-73.68657,45.56757,-73.566024,45.521629,POI3,10.690876
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-113.55200,53.51780,-113.485734,53.546167,POI2,5.3989515
-113.44510,53.44221,-113.485734,53.546167,POI2,11.871619
-73.80710,45.57770,-73.566024,45.521629,POI3,19.786793
-73.28940,45.87387,-73.566024,45.521629,POI3,44.686417
-73.57111,45.50613,-73.566024,45.521629,POI3,1.7689415
-73.66700,45.53350,-73.566024,45.521629,POI3,7.978458
-113.41643,53.44993,-113.485734,53.546167,POI2,11.645237
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.44524,53.44220,-113.485734,53.546167,POI2,11.870608
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.43865,53.44693,-113.485734,53.546167,POI2,11.469344
-73.62150,45.43630,-73.566024,45.521629,POI3,10.430787
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-73.84140,45.63780,-73.566024,45.521629,POI3,25.0315
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.53462,53.40508,-113.485734,53.546167,POI2,16.023302
-73.29180,45.44910,-73.566024,45.521629,POI3,22.855717
-113.48721,53.60754,-113.485734,53.546167,POI2,6.8272047
-113.67678,53.49127,-113.485734,53.546167,POI2,14.032593
-113.42600,53.41430,-113.485734,53.546167,POI2,15.191137
-113.62121,53.50272,-113.485734,53.546167,POI2,10.178573
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.61600,53.52470,-113.485734,53.546167,POI2,8.936367
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.44510,53.44221,-113.485734,53.546167,POI2,11.871619
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-73.63410,45.54350,-73.566024,45.521629,POI3,5.835526
-113.43922,53.59728,-113.485734,53.546167,POI2,6.462295
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-113.45912,53.56050,-113.485734,53.546167,POI2,2.3736897
-73.84140,45.63780,-73.566024,45.521629,POI3,25.0315
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-73.91350,45.56560,-73.566024,45.521629,POI3,27.507215
-113.49031,53.54259,-113.485734,53.546167,POI2,0.49977002
-73.77980,45.60500,-73.566024,45.521629,POI3,19.056206
-113.48801,53.56586,-113.485734,53.546167,POI2,2.1956055
-73.69410,45.53780,-73.566024,45.521629,POI3,10.14059
-113.61115,53.43354,-113.485734,53.546167,POI2,15.027432
-113.48692,53.60753,-113.485734,53.546167,POI2,6.8258457
-73.91350,45.56560,-73.566024,45.521629,POI3,27.507215
-113.68446,53.50748,-113.485734,53.546167,POI2,13.8264675
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.51918,53.53875,-113.485734,53.546167,POI2,2.3595626
-113.49085,53.57956,-113.485734,53.546167,POI2,3.7296436
-113.50683,53.60360,-113.485734,53.546167,POI2,6.538437
-113.59586,53.53742,-113.485734,53.546167,POI2,7.34371
-73.68610,45.62360,-73.566024,45.521629,POI3,14.698808
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-113.45958,53.60848,-113.485734,53.546167,POI2,7.1430407
-113.39653,53.47359,-113.485734,53.546167,POI2,9.999266
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.41400,53.46500,-113.485734,53.546167,POI2,10.199385
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-73.58250,45.48160,-73.566024,45.521629,POI3,4.6339927
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-73.40300,45.49600,-73.566024,45.521629,POI3,13.023513
-113.45900,53.52200,-113.485734,53.546167,POI2,3.2170444
-73.64840,45.46700,-73.566024,45.521629,POI3,8.841679
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.49364,53.45631,-113.485734,53.546167,POI2,10.008456
-113.51924,53.53871,-113.485734,53.546167,POI2,2.3648362
-113.44100,53.62400,-113.485734,53.546167,POI2,9.147369
-113.50510,53.57050,-113.485734,53.546167,POI2,2.993767
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.59434,53.54799,-113.485734,53.546167,POI2,7.1804757
-73.80070,45.49120,-73.566024,45.521629,POI3,18.60419
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.31028,53.51967,-113.485734,53.546167,POI2,11.967951
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-113.43010,53.42661,-113.485734,53.546167,POI2,13.798635
-73.69350,45.57420,-73.566024,45.521629,POI3,11.523638
-113.61610,53.50136,-113.485734,53.546167,POI2,9.957461
-73.59530,45.62990,-73.566024,45.521629,POI3,12.25677
-113.48699,53.52246,-113.485734,53.546167,POI2,2.6382327
-113.54193,53.61568,-113.485734,53.546167,POI2,8.576343
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-113.48294,53.60138,-113.485734,53.546167,POI2,6.1441045
-113.53240,53.52100,-113.485734,53.546167,POI2,4.1657968
-73.74390,45.60800,-73.566024,45.521629,POI3,16.857096
-113.41870,53.35010,-113.485734,53.546167,POI2,22.255985
-113.49825,53.55848,-113.485734,53.546167,POI2,1.5999254
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.54193,53.61568,-113.485734,53.546167,POI2,8.576343
-63.26642,45.38073,-63.232729,45.22483,POI4,17.53991
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.64840,45.46700,-73.566024,45.521629,POI3,8.841679
-113.66238,53.48419,-113.485734,53.546167,POI2,13.5652895
